NAME,Geography,year,month,tot_evic
40143000114,Precinct,2019,3,2
40143000114,Precinct,2019,4,6
40143000114,Precinct,2019,6,3
40143000114,Precinct,2019,7,1
40143000114,Precinct,2019,8,5
40143000114,Precinct,2019,9,5
40143000114,Precinct,2019,10,2
40143000114,Precinct,2019,11,4
40143000114,Precinct,2019,12,5
40143000114,Precinct,2020,1,3
40143000114,Precinct,2020,2,5
40143000114,Precinct,2020,3,2
40143000114,Precinct,2020,5,3
40143000114,Precinct,2020,6,2
40143000114,Precinct,2020,7,5
40143000114,Precinct,2020,8,4
40143000114,Precinct,2020,9,1
40143000114,Precinct,2020,10,4
40143000114,Precinct,2020,11,10
40143000114,Precinct,2020,12,1
40143000114,Precinct,2021,1,12
40143000114,Precinct,2021,2,5
40143000114,Precinct,2021,3,4
40143000114,Precinct,2021,4,4
40143000114,Precinct,2022,1,2
40143000114,Precinct,2022,2,5
40143000114,Precinct,2022,3,2
40143000114,Precinct,2022,4,5
40143000114,Precinct,2022,5,11
40143000114,Precinct,2022,6,14
40143000114,Precinct,2022,7,10
40143000114,Precinct,2022,8,6
40143000114,Precinct,2022,9,5
40143000114,Precinct,2022,10,3
40143000114,Precinct,2022,11,3
40143000114,Precinct,2022,12,4
40143000114,Precinct,2023,1,2
40143000114,Precinct,2023,2,3
40143000114,Precinct,2023,3,8
40143000114,Precinct,2023,4,8
40143000115,Precinct,2018,1,3
40143000115,Precinct,2018,2,12
40143000115,Precinct,2018,3,12
40143000115,Precinct,2018,4,5
40143000115,Precinct,2018,5,9
40143000115,Precinct,2018,6,4
40143000115,Precinct,2018,7,13
40143000115,Precinct,2018,8,6
40143000115,Precinct,2018,9,15
40143000115,Precinct,2018,10,15
40143000115,Precinct,2018,11,20
40143000115,Precinct,2018,12,17
40143000115,Precinct,2019,1,6
40143000115,Precinct,2019,2,21
40143000115,Precinct,2019,3,7
40143000115,Precinct,2019,4,18
40143000115,Precinct,2019,5,6
40143000115,Precinct,2019,6,8
40143000115,Precinct,2019,7,19
40143000115,Precinct,2019,8,6
40143000115,Precinct,2019,10,6
40143000115,Precinct,2019,11,1
40143000115,Precinct,2020,1,2
40143000115,Precinct,2020,2,2
40143000115,Precinct,2020,3,13
40143000115,Precinct,2020,6,6
40143000115,Precinct,2020,7,4
40143000115,Precinct,2020,8,7
40143000115,Precinct,2020,9,6
40143000115,Precinct,2020,12,7
40143000115,Precinct,2021,1,5
40143000115,Precinct,2021,3,10
40143000115,Precinct,2021,5,4
40143000115,Precinct,2021,6,1
40143000115,Precinct,2022,1,3
40143000115,Precinct,2022,2,5
40143000115,Precinct,2022,3,1
40143000115,Precinct,2022,4,15
40143000115,Precinct,2022,5,1
40143000115,Precinct,2022,6,17
40143000115,Precinct,2022,7,21
40143000115,Precinct,2022,8,42
40143000115,Precinct,2022,9,23
40143000115,Precinct,2022,10,19
40143000115,Precinct,2022,11,19
40143000115,Precinct,2022,12,8
40143000115,Precinct,2023,1,17
40143000115,Precinct,2023,2,12
40143000115,Precinct,2023,3,9
40143000115,Precinct,2023,4,5
40143000116,Precinct,2021,2,4
40143000116,Precinct,2022,6,1
40143000116,Precinct,2023,1,2
40143000117,Precinct,2021,1,1
40143000117,Precinct,2022,7,1
40143000118,Precinct,2018,1,22
40143000118,Precinct,2018,2,10
40143000118,Precinct,2018,3,5
40143000118,Precinct,2018,4,5
40143000118,Precinct,2018,5,14
40143000118,Precinct,2018,6,12
40143000118,Precinct,2018,7,17
40143000118,Precinct,2018,8,18
40143000118,Precinct,2018,9,11
40143000118,Precinct,2018,10,17
40143000118,Precinct,2018,11,15
40143000118,Precinct,2018,12,4
40143000118,Precinct,2019,1,1
40143000118,Precinct,2019,2,12
40143000118,Precinct,2019,4,1
40143000118,Precinct,2019,5,6
40143000118,Precinct,2019,6,4
40143000118,Precinct,2019,7,3
40143000118,Precinct,2019,8,2
40143000118,Precinct,2019,9,7
40143000118,Precinct,2019,10,6
40143000118,Precinct,2019,11,7
40143000118,Precinct,2019,12,9
40143000118,Precinct,2020,1,13
40143000118,Precinct,2020,2,7
40143000118,Precinct,2020,3,1
40143000118,Precinct,2020,5,6
40143000118,Precinct,2020,6,6
40143000118,Precinct,2020,9,1
40143000118,Precinct,2020,10,1
40143000118,Precinct,2020,11,1
40143000118,Precinct,2021,1,2
40143000118,Precinct,2021,3,1
40143000118,Precinct,2021,5,1
40143000118,Precinct,2022,4,2
40143000118,Precinct,2022,6,5
40143000118,Precinct,2022,7,22
40143000118,Precinct,2022,8,2
40143000118,Precinct,2022,9,3
40143000118,Precinct,2022,10,10
40143000118,Precinct,2022,11,13
40143000118,Precinct,2022,12,17
40143000118,Precinct,2023,1,22
40143000118,Precinct,2023,2,17
40143000118,Precinct,2023,3,15
40143000118,Precinct,2023,4,17
40143000119,Precinct,2020,7,1
40143000119,Precinct,2022,2,1
40143000120,Precinct,2018,1,4
40143000120,Precinct,2018,2,4
40143000120,Precinct,2018,4,3
40143000120,Precinct,2018,5,3
40143000120,Precinct,2018,6,2
40143000120,Precinct,2018,7,6
40143000120,Precinct,2018,8,3
40143000120,Precinct,2018,9,2
40143000120,Precinct,2018,10,6
40143000120,Precinct,2018,11,5
40143000120,Precinct,2018,12,5
40143000120,Precinct,2019,1,8
40143000120,Precinct,2019,2,9
40143000120,Precinct,2019,3,3
40143000120,Precinct,2019,4,7
40143000120,Precinct,2019,5,8
40143000120,Precinct,2019,6,4
40143000120,Precinct,2019,7,4
40143000120,Precinct,2019,8,2
40143000120,Precinct,2019,9,7
40143000120,Precinct,2019,10,5
40143000120,Precinct,2019,11,6
40143000120,Precinct,2019,12,13
40143000120,Precinct,2020,1,12
40143000120,Precinct,2020,2,9
40143000120,Precinct,2020,3,12
40143000120,Precinct,2020,5,4
40143000120,Precinct,2020,6,2
40143000120,Precinct,2020,8,5
40143000120,Precinct,2020,9,1
40143000120,Precinct,2020,11,9
40143000120,Precinct,2020,12,4
40143000120,Precinct,2021,1,12
40143000120,Precinct,2021,2,4
40143000120,Precinct,2021,3,5
40143000120,Precinct,2021,4,6
40143000120,Precinct,2021,5,4
40143000120,Precinct,2022,1,7
40143000120,Precinct,2022,2,10
40143000120,Precinct,2022,3,4
40143000120,Precinct,2022,4,4
40143000120,Precinct,2022,5,8
40143000120,Precinct,2022,6,5
40143000120,Precinct,2022,7,13
40143000120,Precinct,2022,8,6
40143000120,Precinct,2022,9,8
40143000120,Precinct,2022,10,13
40143000120,Precinct,2022,11,7
40143000120,Precinct,2022,12,6
40143000120,Precinct,2023,1,3
40143000120,Precinct,2023,2,5
40143000120,Precinct,2023,3,1
40143000120,Precinct,2023,4,8
40143000121,Precinct,2018,1,5
40143000121,Precinct,2018,2,6
40143000121,Precinct,2018,3,4
40143000121,Precinct,2018,4,6
40143000121,Precinct,2018,5,3
40143000121,Precinct,2018,6,7
40143000121,Precinct,2018,7,4
40143000121,Precinct,2018,8,4
40143000121,Precinct,2018,9,5
40143000121,Precinct,2018,10,6
40143000121,Precinct,2018,11,4
40143000121,Precinct,2018,12,8
40143000121,Precinct,2019,1,3
40143000121,Precinct,2019,2,10
40143000121,Precinct,2019,3,4
40143000121,Precinct,2019,4,4
40143000121,Precinct,2019,5,2
40143000121,Precinct,2019,6,9
40143000121,Precinct,2019,7,2
40143000121,Precinct,2019,8,2
40143000121,Precinct,2019,9,7
40143000121,Precinct,2019,10,4
40143000121,Precinct,2019,11,4
40143000121,Precinct,2019,12,3
40143000121,Precinct,2020,1,6
40143000121,Precinct,2020,2,6
40143000121,Precinct,2020,3,1
40143000121,Precinct,2020,5,1
40143000121,Precinct,2020,7,2
40143000121,Precinct,2020,8,1
40143000121,Precinct,2020,9,2
40143000121,Precinct,2020,12,2
40143000121,Precinct,2021,1,5
40143000121,Precinct,2021,2,1
40143000121,Precinct,2021,4,1
40143000121,Precinct,2022,1,7
40143000121,Precinct,2022,2,5
40143000121,Precinct,2022,3,3
40143000121,Precinct,2022,4,4
40143000121,Precinct,2022,5,8
40143000121,Precinct,2022,6,9
40143000121,Precinct,2022,7,12
40143000121,Precinct,2022,8,7
40143000121,Precinct,2022,9,5
40143000121,Precinct,2022,10,6
40143000121,Precinct,2022,11,4
40143000121,Precinct,2022,12,2
40143000121,Precinct,2023,1,13
40143000121,Precinct,2023,2,6
40143000121,Precinct,2023,3,2
40143000122,Precinct,2018,2,5
40143000122,Precinct,2018,4,5
40143000122,Precinct,2018,5,8
40143000122,Precinct,2018,6,6
40143000122,Precinct,2018,7,12
40143000122,Precinct,2018,8,7
40143000122,Precinct,2018,9,5
40143000122,Precinct,2018,10,6
40143000122,Precinct,2018,11,9
40143000122,Precinct,2018,12,8
40143000122,Precinct,2019,1,8
40143000122,Precinct,2019,3,2
40143000122,Precinct,2019,5,7
40143000122,Precinct,2019,6,6
40143000122,Precinct,2019,7,6
40143000122,Precinct,2019,8,8
40143000122,Precinct,2019,9,10
40143000122,Precinct,2019,12,2
40143000122,Precinct,2020,1,2
40143000122,Precinct,2020,2,1
40143000122,Precinct,2020,3,2
40143000122,Precinct,2020,9,6
40143000122,Precinct,2020,10,1
40143000122,Precinct,2020,11,1
40143000122,Precinct,2020,12,2
40143000122,Precinct,2021,1,4
40143000122,Precinct,2021,3,2
40143000122,Precinct,2021,4,1
40143000122,Precinct,2022,1,2
40143000122,Precinct,2022,2,2
40143000122,Precinct,2022,3,1
40143000122,Precinct,2022,4,6
40143000122,Precinct,2022,5,4
40143000122,Precinct,2022,7,5
40143000122,Precinct,2022,9,1
40143000122,Precinct,2022,10,1
40143000122,Precinct,2022,12,2
40143000122,Precinct,2023,1,7
40143000123,Precinct,2018,1,9
40143000123,Precinct,2018,2,5
40143000123,Precinct,2018,3,3
40143000123,Precinct,2018,4,2
40143000123,Precinct,2018,5,4
40143000123,Precinct,2018,6,5
40143000123,Precinct,2018,7,4
40143000123,Precinct,2018,9,8
40143000123,Precinct,2018,10,10
40143000123,Precinct,2018,11,7
40143000123,Precinct,2018,12,9
40143000123,Precinct,2019,1,7
40143000123,Precinct,2019,2,9
40143000123,Precinct,2019,3,10
40143000123,Precinct,2019,4,12
40143000123,Precinct,2019,5,4
40143000123,Precinct,2019,6,11
40143000123,Precinct,2019,7,6
40143000123,Precinct,2019,8,7
40143000123,Precinct,2019,9,6
40143000123,Precinct,2019,10,12
40143000123,Precinct,2019,11,7
40143000123,Precinct,2019,12,13
40143000123,Precinct,2020,1,9
40143000123,Precinct,2020,2,7
40143000123,Precinct,2020,3,11
40143000123,Precinct,2020,6,1
40143000123,Precinct,2020,8,2
40143000123,Precinct,2020,10,5
40143000123,Precinct,2020,11,10
40143000123,Precinct,2020,12,14
40143000123,Precinct,2021,1,17
40143000123,Precinct,2021,2,7
40143000123,Precinct,2021,3,9
40143000123,Precinct,2021,4,5
40143000123,Precinct,2022,1,2
40143000123,Precinct,2022,2,2
40143000123,Precinct,2022,3,3
40143000123,Precinct,2022,4,10
40143000123,Precinct,2022,5,6
40143000123,Precinct,2022,6,5
40143000123,Precinct,2022,7,7
40143000123,Precinct,2022,8,2
40143000123,Precinct,2022,9,6
40143000123,Precinct,2022,10,5
40143000123,Precinct,2022,11,3
40143000123,Precinct,2022,12,7
40143000123,Precinct,2023,1,4
40143000123,Precinct,2023,2,9
40143000123,Precinct,2023,3,10
40143000123,Precinct,2023,4,5
40143000124,Precinct,2020,2,1
40143000124,Precinct,2023,2,1
40143000124,Precinct,2023,3,1
40143000125,Precinct,2019,4,2
40143000125,Precinct,2020,1,1
40143000125,Precinct,2022,1,1
40143000126,Precinct,2018,1,4
40143000126,Precinct,2018,2,5
40143000126,Precinct,2018,3,7
40143000126,Precinct,2018,4,5
40143000126,Precinct,2018,5,12
40143000126,Precinct,2018,6,10
40143000126,Precinct,2018,7,6
40143000126,Precinct,2018,8,5
40143000126,Precinct,2018,9,11
40143000126,Precinct,2018,10,12
40143000126,Precinct,2018,11,10
40143000126,Precinct,2018,12,11
40143000126,Precinct,2019,1,10
40143000126,Precinct,2019,2,10
40143000126,Precinct,2019,3,2
40143000126,Precinct,2019,4,10
40143000126,Precinct,2019,5,5
40143000126,Precinct,2019,6,8
40143000126,Precinct,2019,7,5
40143000126,Precinct,2019,8,14
40143000126,Precinct,2019,9,11
40143000126,Precinct,2019,10,4
40143000126,Precinct,2019,11,12
40143000126,Precinct,2019,12,3
40143000126,Precinct,2020,1,7
40143000126,Precinct,2020,2,4
40143000126,Precinct,2020,3,4
40143000126,Precinct,2020,6,1
40143000126,Precinct,2020,7,3
40143000126,Precinct,2020,8,5
40143000126,Precinct,2020,9,1
40143000126,Precinct,2020,12,6
40143000126,Precinct,2021,1,7
40143000126,Precinct,2021,2,1
40143000126,Precinct,2021,3,2
40143000126,Precinct,2021,4,2
40143000126,Precinct,2021,5,2
40143000126,Precinct,2022,1,2
40143000126,Precinct,2022,2,5
40143000126,Precinct,2022,3,4
40143000126,Precinct,2022,4,1
40143000126,Precinct,2022,5,1
40143000126,Precinct,2022,6,5
40143000126,Precinct,2022,7,2
40143000126,Precinct,2022,8,5
40143000126,Precinct,2022,9,7
40143000126,Precinct,2022,10,1
40143000126,Precinct,2022,11,2
40143000126,Precinct,2022,12,6
40143000126,Precinct,2023,1,4
40143000126,Precinct,2023,2,2
40143000126,Precinct,2023,3,7
40143000126,Precinct,2023,4,2
40143000127,Precinct,2018,1,5
40143000127,Precinct,2018,2,2
40143000127,Precinct,2018,3,8
40143000127,Precinct,2018,4,6
40143000127,Precinct,2018,5,7
40143000127,Precinct,2018,6,8
40143000127,Precinct,2018,7,4
40143000127,Precinct,2018,8,4
40143000127,Precinct,2018,9,6
40143000127,Precinct,2018,10,7
40143000127,Precinct,2018,11,12
40143000127,Precinct,2018,12,12
40143000127,Precinct,2019,2,5
40143000127,Precinct,2019,3,5
40143000127,Precinct,2019,4,8
40143000127,Precinct,2019,5,6
40143000127,Precinct,2019,6,6
40143000127,Precinct,2019,7,10
40143000127,Precinct,2019,8,4
40143000127,Precinct,2019,9,2
40143000127,Precinct,2019,10,5
40143000127,Precinct,2019,11,2
40143000127,Precinct,2019,12,1
40143000127,Precinct,2020,1,9
40143000127,Precinct,2020,2,6
40143000127,Precinct,2020,3,7
40143000127,Precinct,2020,5,4
40143000127,Precinct,2020,6,2
40143000127,Precinct,2020,7,2
40143000127,Precinct,2020,8,15
40143000127,Precinct,2020,9,5
40143000127,Precinct,2020,10,4
40143000127,Precinct,2020,11,6
40143000127,Precinct,2020,12,4
40143000127,Precinct,2021,1,9
40143000127,Precinct,2021,2,7
40143000127,Precinct,2021,3,7
40143000127,Precinct,2021,4,3
40143000127,Precinct,2021,5,1
40143000127,Precinct,2022,1,3
40143000127,Precinct,2022,2,1
40143000127,Precinct,2022,4,1
40143000127,Precinct,2022,5,4
40143000127,Precinct,2022,7,2
40143000127,Precinct,2022,8,4
40143000127,Precinct,2022,9,6
40143000127,Precinct,2022,10,5
40143000127,Precinct,2022,11,4
40143000127,Precinct,2022,12,9
40143000127,Precinct,2023,1,7
40143000127,Precinct,2023,2,7
40143000127,Precinct,2023,3,8
40143000127,Precinct,2023,4,5
40143000128,Precinct,2018,1,13
40143000128,Precinct,2018,2,18
40143000128,Precinct,2018,3,9
40143000128,Precinct,2018,4,14
40143000128,Precinct,2018,5,7
40143000128,Precinct,2018,6,19
40143000128,Precinct,2018,7,9
40143000128,Precinct,2018,8,8
40143000128,Precinct,2018,9,15
40143000128,Precinct,2018,10,17
40143000128,Precinct,2018,11,13
40143000128,Precinct,2018,12,9
40143000128,Precinct,2019,1,10
40143000128,Precinct,2019,2,10
40143000128,Precinct,2019,3,15
40143000128,Precinct,2019,4,10
40143000128,Precinct,2019,5,7
40143000128,Precinct,2019,6,24
40143000128,Precinct,2019,7,26
40143000128,Precinct,2019,8,18
40143000128,Precinct,2019,9,40
40143000128,Precinct,2019,10,12
40143000128,Precinct,2019,11,21
40143000128,Precinct,2019,12,3
40143000128,Precinct,2020,1,16
40143000128,Precinct,2020,2,16
40143000128,Precinct,2020,3,10
40143000128,Precinct,2020,9,7
40143000128,Precinct,2020,10,10
40143000128,Precinct,2020,11,7
40143000128,Precinct,2020,12,6
40143000128,Precinct,2021,1,10
40143000128,Precinct,2021,2,8
40143000128,Precinct,2021,3,10
40143000128,Precinct,2021,4,10
40143000128,Precinct,2022,1,13
40143000128,Precinct,2022,2,12
40143000128,Precinct,2022,3,10
40143000128,Precinct,2022,4,11
40143000128,Precinct,2022,5,13
40143000128,Precinct,2022,6,9
40143000128,Precinct,2022,7,21
40143000128,Precinct,2022,8,27
40143000128,Precinct,2022,9,13
40143000128,Precinct,2022,10,22
40143000128,Precinct,2022,11,17
40143000128,Precinct,2022,12,13
40143000128,Precinct,2023,1,7
40143000128,Precinct,2023,2,7
40143000128,Precinct,2023,3,21
40143000128,Precinct,2023,4,12
40143000129,Precinct,2020,3,1
40143000129,Precinct,2021,2,2
40143000129,Precinct,2021,3,2
40143000129,Precinct,2022,4,2
40143000129,Precinct,2022,5,2
40143000129,Precinct,2022,6,1
40143000129,Precinct,2022,7,3
40143000129,Precinct,2022,10,1
40143000129,Precinct,2023,2,1
40143000130,Precinct,2018,2,14
40143000130,Precinct,2018,5,55
40143000130,Precinct,2018,6,28
40143000130,Precinct,2018,7,39
40143000130,Precinct,2018,9,36
40143000130,Precinct,2018,10,34
40143000130,Precinct,2018,11,27
40143000130,Precinct,2018,12,28
40143000130,Precinct,2019,1,27
40143000130,Precinct,2019,2,24
40143000130,Precinct,2019,3,27
40143000130,Precinct,2019,4,21
40143000130,Precinct,2019,5,25
40143000130,Precinct,2019,6,27
40143000130,Precinct,2019,7,31
40143000130,Precinct,2019,8,31
40143000130,Precinct,2019,9,33
40143000130,Precinct,2019,10,21
40143000130,Precinct,2019,11,31
40143000130,Precinct,2019,12,25
40143000130,Precinct,2020,1,15
40143000130,Precinct,2020,2,24
40143000130,Precinct,2020,3,25
40143000130,Precinct,2020,4,1
40143000130,Precinct,2020,9,27
40143000130,Precinct,2020,10,5
40143000130,Precinct,2020,11,51
40143000130,Precinct,2020,12,2
40143000130,Precinct,2021,3,1
40143000130,Precinct,2021,4,8
40143000130,Precinct,2021,5,3
40143000130,Precinct,2021,6,9
40143000130,Precinct,2022,4,7
40143000130,Precinct,2022,5,3
40143000130,Precinct,2022,6,2
40143000130,Precinct,2022,12,4
40143000130,Precinct,2023,1,3
40143000130,Precinct,2023,2,1
40143000130,Precinct,2023,3,1
40143000130,Precinct,2023,4,2
40143000131,Precinct,2018,1,19
40143000131,Precinct,2018,2,18
40143000131,Precinct,2018,3,15
40143000131,Precinct,2018,4,17
40143000131,Precinct,2018,5,10
40143000131,Precinct,2018,6,12
40143000131,Precinct,2018,7,15
40143000131,Precinct,2018,8,15
40143000131,Precinct,2018,9,22
40143000131,Precinct,2018,10,29
40143000131,Precinct,2018,11,18
40143000131,Precinct,2018,12,12
40143000131,Precinct,2019,1,14
40143000131,Precinct,2019,2,24
40143000131,Precinct,2019,3,9
40143000131,Precinct,2019,4,13
40143000131,Precinct,2019,5,13
40143000131,Precinct,2019,6,12
40143000131,Precinct,2019,7,21
40143000131,Precinct,2019,8,17
40143000131,Precinct,2019,9,21
40143000131,Precinct,2019,10,11
40143000131,Precinct,2019,11,18
40143000131,Precinct,2019,12,16
40143000131,Precinct,2020,1,12
40143000131,Precinct,2020,2,10
40143000131,Precinct,2020,3,6
40143000131,Precinct,2020,7,4
40143000131,Precinct,2020,9,2
40143000131,Precinct,2020,10,1
40143000131,Precinct,2020,11,1
40143000131,Precinct,2021,1,9
40143000131,Precinct,2021,2,4
40143000131,Precinct,2021,3,2
40143000131,Precinct,2021,5,2
40143000131,Precinct,2022,1,6
40143000131,Precinct,2022,2,5
40143000131,Precinct,2022,3,4
40143000131,Precinct,2022,4,6
40143000131,Precinct,2022,5,5
40143000131,Precinct,2022,6,8
40143000131,Precinct,2022,7,8
40143000131,Precinct,2022,8,7
40143000131,Precinct,2022,9,6
40143000131,Precinct,2022,10,4
40143000131,Precinct,2022,11,8
40143000131,Precinct,2022,12,12
40143000131,Precinct,2023,1,8
40143000131,Precinct,2023,2,5
40143000131,Precinct,2023,3,7
40143000131,Precinct,2023,4,5
40143000132,Precinct,2019,1,1
40143000132,Precinct,2020,1,3
40143000132,Precinct,2020,6,3
40143000132,Precinct,2020,9,1
40143000132,Precinct,2022,2,1
40143000132,Precinct,2022,3,4
40143000132,Precinct,2022,8,2
40143000132,Precinct,2022,10,2
40143000132,Precinct,2022,12,2
40143000132,Precinct,2023,3,2
40143000132,Precinct,2023,4,2
40143000133,Precinct,2018,11,1
40143000133,Precinct,2018,12,2
40143000133,Precinct,2019,1,2
40143000133,Precinct,2019,3,2
40143000133,Precinct,2019,7,1
40143000133,Precinct,2019,9,1
40143000133,Precinct,2019,12,3
40143000133,Precinct,2020,1,2
40143000133,Precinct,2020,2,1
40143000133,Precinct,2020,3,2
40143000133,Precinct,2020,6,1
40143000133,Precinct,2020,10,1
40143000133,Precinct,2020,11,1
40143000133,Precinct,2020,12,2
40143000133,Precinct,2021,3,1
40143000133,Precinct,2022,2,2
40143000133,Precinct,2022,5,1
40143000133,Precinct,2022,9,2
40143000133,Precinct,2022,11,3
40143000133,Precinct,2023,2,1
40143000133,Precinct,2023,4,2
40143000134,Precinct,2019,1,2
40143000134,Precinct,2020,1,4
40143000134,Precinct,2020,5,1
40143000134,Precinct,2020,10,1
40143000134,Precinct,2021,2,5
40143000134,Precinct,2021,4,1
40143000134,Precinct,2022,3,4
40143000134,Precinct,2022,5,1
40143000134,Precinct,2022,6,1
40143000134,Precinct,2022,7,1
40143000134,Precinct,2022,9,4
40143000134,Precinct,2022,12,2
40143000134,Precinct,2023,1,2
40143000134,Precinct,2023,2,2
40143000135,Precinct,2018,1,13
40143000135,Precinct,2018,2,7
40143000135,Precinct,2018,3,6
40143000135,Precinct,2018,4,15
40143000135,Precinct,2018,5,10
40143000135,Precinct,2018,6,4
40143000135,Precinct,2018,7,13
40143000135,Precinct,2018,8,9
40143000135,Precinct,2018,9,11
40143000135,Precinct,2018,10,6
40143000135,Precinct,2018,11,5
40143000135,Precinct,2018,12,7
40143000135,Precinct,2019,1,10
40143000135,Precinct,2019,2,9
40143000135,Precinct,2019,3,11
40143000135,Precinct,2019,4,15
40143000135,Precinct,2019,5,4
40143000135,Precinct,2019,6,13
40143000135,Precinct,2019,7,11
40143000135,Precinct,2019,8,9
40143000135,Precinct,2019,9,11
40143000135,Precinct,2019,10,9
40143000135,Precinct,2019,11,12
40143000135,Precinct,2019,12,11
40143000135,Precinct,2020,1,9
40143000135,Precinct,2020,2,10
40143000135,Precinct,2020,3,10
40143000135,Precinct,2020,6,2
40143000135,Precinct,2020,9,1
40143000135,Precinct,2020,11,2
40143000135,Precinct,2020,12,1
40143000135,Precinct,2021,1,7
40143000135,Precinct,2021,2,2
40143000135,Precinct,2021,3,1
40143000135,Precinct,2021,4,3
40143000135,Precinct,2021,5,1
40143000135,Precinct,2022,1,4
40143000135,Precinct,2022,2,1
40143000135,Precinct,2022,3,1
40143000135,Precinct,2022,4,6
40143000135,Precinct,2022,5,3
40143000135,Precinct,2022,6,10
40143000135,Precinct,2022,7,7
40143000135,Precinct,2022,8,6
40143000135,Precinct,2022,9,7
40143000135,Precinct,2022,10,4
40143000135,Precinct,2022,11,7
40143000135,Precinct,2022,12,6
40143000135,Precinct,2023,1,9
40143000135,Precinct,2023,2,5
40143000135,Precinct,2023,3,4
40143000135,Precinct,2023,4,4
40143000136,Precinct,2019,7,1
40143000136,Precinct,2020,12,2
40143000136,Precinct,2021,2,1
40143000136,Precinct,2021,4,2
40143000136,Precinct,2022,2,2
40143000136,Precinct,2022,3,1
40143000136,Precinct,2022,4,4
40143000136,Precinct,2022,7,3
40143000136,Precinct,2022,10,1
40143000136,Precinct,2022,11,1
40143000136,Precinct,2023,1,1
40143000136,Precinct,2023,3,1
40143000137,Precinct,2018,1,19
40143000137,Precinct,2018,2,31
40143000137,Precinct,2018,3,31
40143000137,Precinct,2018,4,36
40143000137,Precinct,2018,5,21
40143000137,Precinct,2018,6,27
40143000137,Precinct,2018,7,41
40143000137,Precinct,2018,8,43
40143000137,Precinct,2018,9,25
40143000137,Precinct,2018,10,18
40143000137,Precinct,2018,11,29
40143000137,Precinct,2018,12,21
40143000137,Precinct,2019,1,31
40143000137,Precinct,2019,2,20
40143000137,Precinct,2019,3,11
40143000137,Precinct,2019,4,7
40143000137,Precinct,2019,5,12
40143000137,Precinct,2019,6,14
40143000137,Precinct,2019,7,19
40143000137,Precinct,2019,8,27
40143000137,Precinct,2019,9,26
40143000137,Precinct,2019,10,14
40143000137,Precinct,2019,11,22
40143000137,Precinct,2019,12,25
40143000137,Precinct,2020,1,36
40143000137,Precinct,2020,2,15
40143000137,Precinct,2020,3,19
40143000137,Precinct,2020,5,7
40143000137,Precinct,2020,6,1
40143000137,Precinct,2020,7,11
40143000137,Precinct,2020,8,8
40143000137,Precinct,2020,9,4
40143000137,Precinct,2020,10,10
40143000137,Precinct,2020,11,11
40143000137,Precinct,2020,12,15
40143000137,Precinct,2021,1,10
40143000137,Precinct,2021,2,3
40143000137,Precinct,2021,3,22
40143000137,Precinct,2021,4,17
40143000137,Precinct,2021,5,22
40143000137,Precinct,2022,1,21
40143000137,Precinct,2022,2,25
40143000137,Precinct,2022,3,28
40143000137,Precinct,2022,4,18
40143000137,Precinct,2022,5,24
40143000137,Precinct,2022,6,13
40143000137,Precinct,2022,7,9
40143000137,Precinct,2022,8,32
40143000137,Precinct,2022,9,19
40143000137,Precinct,2022,10,11
40143000137,Precinct,2022,11,8
40143000137,Precinct,2022,12,16
40143000137,Precinct,2023,1,25
40143000137,Precinct,2023,2,19
40143000137,Precinct,2023,3,15
40143000137,Precinct,2023,4,33
40143000138,Precinct,2022,2,2
40143000138,Precinct,2022,3,1
40143000138,Precinct,2022,4,3
40143000138,Precinct,2022,5,6
40143000138,Precinct,2022,6,9
40143000138,Precinct,2022,7,8
40143000138,Precinct,2022,8,8
40143000138,Precinct,2022,9,8
40143000138,Precinct,2022,10,4
40143000138,Precinct,2022,11,5
40143000138,Precinct,2022,12,6
40143000138,Precinct,2023,1,2
40143000138,Precinct,2023,2,7
40143000138,Precinct,2023,3,7
40143000138,Precinct,2023,4,3
40143000139,Precinct,2018,1,5
40143000139,Precinct,2018,2,4
40143000139,Precinct,2018,3,9
40143000139,Precinct,2018,4,3
40143000139,Precinct,2018,5,2
40143000139,Precinct,2018,6,4
40143000139,Precinct,2018,7,7
40143000139,Precinct,2018,8,9
40143000139,Precinct,2018,9,9
40143000139,Precinct,2018,10,14
40143000139,Precinct,2018,11,8
40143000139,Precinct,2018,12,5
40143000139,Precinct,2019,1,20
40143000139,Precinct,2019,2,6
40143000139,Precinct,2019,3,3
40143000139,Precinct,2019,4,6
40143000139,Precinct,2019,5,16
40143000139,Precinct,2019,6,10
40143000139,Precinct,2019,7,15
40143000139,Precinct,2019,8,19
40143000139,Precinct,2019,9,14
40143000139,Precinct,2019,10,13
40143000139,Precinct,2019,11,11
40143000139,Precinct,2019,12,14
40143000139,Precinct,2020,1,19
40143000139,Precinct,2020,2,20
40143000139,Precinct,2020,3,2
40143000139,Precinct,2020,5,1
40143000139,Precinct,2020,6,1
40143000139,Precinct,2020,7,1
40143000139,Precinct,2020,8,12
40143000139,Precinct,2020,9,19
40143000139,Precinct,2020,10,4
40143000139,Precinct,2020,11,9
40143000139,Precinct,2020,12,16
40143000139,Precinct,2021,1,12
40143000139,Precinct,2021,2,7
40143000139,Precinct,2021,3,7
40143000139,Precinct,2021,4,5
40143000139,Precinct,2021,5,12
40143000139,Precinct,2021,6,3
40143000139,Precinct,2022,1,4
40143000139,Precinct,2022,2,4
